"first_character","second_character","Cue","left_categ","centleft_categ","centright_categ","right_categ","corr_ans","trial_cond","switch_cond","cuedCharacter","obj_category","image","participant","task_resp.keys","task_resp.corr","task_resp.rt","response","respCat","V1","V2","V3","V4","P1","P2","P3","P4","Delta1","Delta2","Delta3","Delta4","Prob","Delta","accuracy"
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",2,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/towel01.jpg",18,4,0,1.188,4,"Hand labour tool & accessory",0.000325228881912173,0.402368419384489,4.90311814364454e-06,4.90311814364454e-06,0.0294727777310959,0.911742623874443,0.0293922991972306,0.0293922991972306,-0.000493452727934888,-0.610492503042035,-7.4392440460494e-06,-7.4392440460494e-06,0.911742623874443,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",4,0,3,"stimuli/m5.jpg","Outdoor activity & sport item","stimuli/objects/weight01.jpg",18,2,0,2.47,2,"Kitchen & utensil",0.0002143545260607,0.265196286786874,3.23158742766383e-06,3.23158742766383e-06,0.0793783521115855,0.762150792847892,0.0792354275202614,0.0792354275202614,-0.000325228881912173,-0.402368419384489,-4.90311814364454e-06,-4.90311814364454e-06,0.0792354275202614,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",4,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/cork02.jpg",18,3,0,2.267,3,"Hand labour tool & accessory",0.000141278543813693,0.174787749578184,2.12990121728383e-06,2.12990121728383e-06,0.134439497468866,0.597000689809936,0.134279906360599,0.134279906360599,-0.0002143545260607,-0.265196286786874,-3.23158742766383e-06,-3.23158742766383e-06,0.597000689809936,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",2,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/usbkey.jpg",18,3,0,1.765,3,"Outdoor activity & sport item",7.4392440460494e-06,7.4392440460494e-06,7.4392440460494e-06,0.541001749819754,0.00958858139832161,0.00958858139832161,0.00958858139832161,0.971234255805035,-1.12871748865396e-05,-1.12871748865396e-05,-1.12871748865396e-05,-0.820833585555284,0.971234255805035,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",2,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/tupperware03a.jpg",18,1,0,2.039,1,"Hand labour tool & accessory",9.31150244826899e-05,0.115200547386089,1.40379280985959e-06,1.40379280985959e-06,0.176374581198434,0.471152301012844,0.176236558894361,0.176236558894361,-0.000141278543813693,-0.174787749578184,-2.12990121728383e-06,-2.12990121728383e-06,0.471152301012844,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",1,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/cellphone.jpg",18,4,0,1.369,4,"Outdoor activity & sport item",4.90311814364454e-06,4.90311814364454e-06,4.90311814364454e-06,0.356567882282788,0.0416979028481311,0.0416979028481311,0.0416979028481311,0.874906291455607,-7.4392440460494e-06,-7.4392440460494e-06,-7.4392440460494e-06,-0.541001749819754,0.874906291455607,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/butterknife.jpg",18,3,1,1.218,3,"Kitchen & utensil",6.13710160818604e-05,0.0759273241407468,0.340912701568605,9.25223309429603e-07,0.203669319326836,0.38920216346713,0.203564258603017,0.203564258603017,-9.31150244826899e-05,-0.115200547386089,0.99999859620719,-1.40379280985959e-06,0.203564258603017,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,0,3,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/badmintonracket.jpg",18,4,0,2.17,4,"Electronic device & accessory",3.23158742766383e-06,3.23158742766383e-06,3.23158742766383e-06,0.235009692146083,0.0958418657690522,0.0958418657690522,0.0958418657690522,0.712474402692843,-4.90311814364454e-06,-4.90311814364454e-06,-4.90311814364454e-06,-0.356567882282788,0.0958418657690522,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/travelmug.jpg",18,3,1,1.071,3,"Kitchen & utensil",4.04489139732776e-05,0.0500428051947797,0.565603323243474,6.09803787495884e-07,0.096739935417303,0.148242972489964,0.65831004958684,0.0967070425058936,-6.13710160818604e-05,-0.0759273241407468,0.659087298431395,-9.25223309429603e-07,0.65831004958684,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",2,0,3,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/tape02a.jpg",18,4,0,3.479,4,"Outdoor activity & sport item",2.12990121728383e-06,2.12990121728383e-06,2.12990121728383e-06,0.1548921205382,0.148114865812726,0.148114865812726,0.148114865812726,0.555655402561822,-3.23158742766383e-06,-3.23158742766383e-06,-3.23158742766383e-06,-0.235009692146083,0.555655402561822,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",3,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/filmnegative.jpg",18,1,0,1.943,1,"Outdoor activity & sport item",1.40379280985959e-06,1.40379280985959e-06,1.40379280985959e-06,0.102087572583633,0.185518319707191,0.185518319707191,0.185518319707191,0.443445040878428,-2.12990121728383e-06,-2.12990121728383e-06,-2.12990121728383e-06,-0.1548921205382,0.443445040878428,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",4,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/securitycamera.jpg",18,3,0,1.49,3,"Outdoor activity & sport item",9.25223309429603e-07,9.25223309429603e-07,9.25223309429603e-07,0.0672847168713673,0.209381856208251,0.209381856208251,0.209381856208251,0.371854431375249,-1.40379280985959e-06,-1.40379280985959e-06,-1.40379280985959e-06,-0.102087572583633,0.371854431375249,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",1,0,3,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/airconditioner.jpg",18,3,0,1.622,3,"Kitchen & utensil",2.66594028594095e-05,0.0329826235825258,0.372782489609739,4.01914495078573e-07,0.0364738582024519,0.0483232108214209,0.878737247005553,0.0364656839705738,-4.04489139732776e-05,-0.0500428051947797,-0.565603323243474,-6.09803787495884e-07,0.878737247005553,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",4,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/nintendods.jpg",18,1,0,0.63,1,"Outdoor activity & sport item",6.09803787495884e-07,6.09803787495884e-07,6.09803787495884e-07,0.0443465645218592,0.224207455264991,0.224207455264991,0.224207455264991,0.327377634205026,-9.25223309429603e-07,-9.25223309429603e-07,-9.25223309429603e-07,-0.0672847168713673,0.327377634205026,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/dvdplayer.jpg",18,4,1,1.866,4,"Electronic device & accessory",0.340912178259791,4.01914495078573e-07,4.01914495078573e-07,0.0292282984359009,0.233460789586334,0.233460789586334,0.233460789586334,0.299617631240998,0.999999390196213,-6.09803787495884e-07,-6.09803787495884e-07,-0.0443465645218592,0.233460789586334,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",2,0,3,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/gluetube.jpg",18,3,0,2.265,3,"Electronic device & accessory",0.224691201991501,2.64897110622414e-07,2.64897110622414e-07,0.0192640272965675,0.681681034445155,0.100140286199372,0.100140286199372,0.118038393156101,-0.340912178259791,-4.01914495078573e-07,-4.01914495078573e-07,-0.0292282984359009,0.681681034445155,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/expansioncard.jpg",18,2,1,1.095,2,"Electronic device & accessory",0.489003101536715,1.7459056609139e-07,1.7459056609139e-07,0.0126966935313304,0.531972677059437,0.150275104457553,0.150275104457553,0.167477114025456,0.775308798008499,-2.64897110622414e-07,-2.64897110622414e-07,-0.0192640272965675,0.531972677059437,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",4,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/funnel.jpg",18,4,1,1.971,4,"Kitchen & utensil",1.75708984743033e-05,0.0217384587884787,0.586608325231757,2.64897110622414e-07,0.0881331662366571,0.106087171056508,0.717659515084594,0.0881201476222413,-2.66594028594095e-05,-0.0329826235825258,0.627217510390261,-4.01914495078573e-07,0.717659515084594,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/photocopier.jpg",18,2,0,2.307,2,"Outdoor activity & sport item",0.322296185553474,1.15070586072044e-07,1.15070586072044e-07,0.00836824118585272,0.835918141976871,0.0533765407970782,0.0533765407970782,0.0573287764289723,-0.489003101536715,-1.7459056609139e-07,-1.7459056609139e-07,-0.0126966935313304,0.0573287764289723,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",1,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/electricoutlet.jpg",18,1,1,1.105,1,"Electronic device & accessory",0.553333396772422,7.5841668169129e-08,7.5841668169129e-08,0.0055154092182978,0.667900303772261,0.108949250850183,0.108949250850183,0.114201194527374,0.677703814446526,-1.15070586072044e-07,-1.15070586072044e-07,-0.00836824118585272,0.667900303772261,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/cookiecutter.jpg",18,2,1,1.825,2,"Kitchen & utensil",1.15807722634457e-05,0.0143275621878894,0.727538415403355,1.7459056609139e-07,0.033060264626876,0.0373575523206951,0.896525137167832,0.0330570458845967,-1.75708984743033e-05,-0.0217384587884787,0.413391674768243,-2.64897110622414e-07,0.896525137167832,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",4,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/saladspinner.jpg",18,4,1,1.802,4,"Kitchen & utensil",7.63275061966412e-06,0.00944312751171833,0.820423778194052,1.15070586072044e-07,0.0158705673350371,0.0172017107299928,0.951058173010955,0.0158695489240156,-1.15807722634457e-05,-0.0143275621878894,0.272461584596645,-1.7459056609139e-07,0.951058173010955,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",1,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/extensioncord.jpg",18,1,1,0.655,1,"Electronic device & accessory",0.705607301912855,4.99863503526008e-08,4.99863503526008e-08,0.00363514126441668,0.881218832730237,0.0391821010331112,0.0391821010331112,0.0404169652035401,0.446666603227578,-7.5841668169129e-08,-7.5841668169129e-08,-0.0055154092182978,0.881218832730237,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",4,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/bowl02a.jpg",18,4,1,1.546,4,"Kitchen & utensil",5.03065604751377e-06,0.0062238541374433,0.881643426959294,7.5841668169129e-08,0.00960485608172039,0.0101285023402339,0.970662191724277,0.00960444985376882,-7.63275061966412e-06,-0.00944312751171833,0.179576221805948,-1.15070586072044e-07,0.970662191724277,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",3,0,3,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/dishrack.jpg",18,2,0,1.499,2,"Electronic device & accessory",0.465057463215532,3.29454148608773e-08,3.29454148608773e-08,0.00239587879869831,0.946053797476007,0.0178590673618279,0.0178590673618279,0.0182280678003366,-0.705607301912855,-4.99863503526008e-08,-4.99863503526008e-08,-0.00363514126441668,0.946053797476007,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/fluorescentlightbulb.jpg",18,2,1,1.005,2,"Electronic device & accessory",0.647425673673384,2.17139349582229e-08,2.17139349582229e-08,0.00157909550152603,0.819551971851465,0.0598784839138926,0.0598784839138926,0.06069106032075,0.534942536784468,-3.29454148608773e-08,-3.29454148608773e-08,-0.00239587879869831,0.819551971851465,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",4,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/gps.jpg",18,4,1,1.944,4,"Electronic device & accessory",0.767622413555137,1.43113988201689e-08,1.43113988201689e-08,0.00104076324908193,0.926957927981174,0.0242751505650223,0.0242751505650223,0.0244917708887808,0.352574326326616,-2.17139349582229e-08,-2.17139349582229e-08,-0.00157909550152603,0.926957927981174,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",4,0,3,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/gastank.jpg",18,3,0,1.466,3,"Kitchen & utensil",3.31564615817365e-06,0.00410206896773348,0.581080800171447,4.99863503526008e-08,0.00686574006578583,0.00711020662384536,0.979158504631824,0.00686554867854513,-5.03065604751377e-06,-0.0062238541374433,-0.881643426959294,-7.5841668169129e-08,0.979158504631824,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",4,0,3,"stimuli/m5.jpg","Outdoor activity & sport item","stimuli/objects/ellipticalmachine.jpg",18,3,0,1.006,3,"Kitchen & utensil",2.18530333665821e-06,0.00270362534925255,0.382983512384853,3.29454148608773e-08,0.0341145755560109,0.0349103922445949,0.896861083417728,0.0341139487816659,-3.31564615817365e-06,-0.00410206896773348,-0.581080800171447,-4.99863503526008e-08,0.896861083417728,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",3,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/handmixer01d.jpg",18,2,0,1.154,2,"Outdoor activity & sport item",1.44030769430476e-06,0.00178192762886669,0.252419922866772,2.17139349582229e-08,0.0859077456371806,0.0872233836945959,0.740962165306791,0.0859067053614323,-2.18530333665821e-06,-0.00270362534925255,-0.382983512384853,-3.29454148608773e-08,0.0859067053614323,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",1,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/ipod.jpg",18,1,1,1.26,1,"Electronic device & accessory",0.846842669332888,9.43247442639918e-09,9.43247442639918e-09,0.000685954801082506,0.961510540060187,0.0128047547115733,0.0128047547115733,0.0128799505166662,0.232377586444863,-1.43113988201689e-08,-1.43113988201689e-08,-0.00104076324908193,0.961510540060187,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,0,3,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/outletadapter.jpg",18,1,0,2.174,1,"Kitchen & utensil",9.49289839755526e-07,0.00117444751559099,0.166366998577318,1.43113988201689e-08,0.139905501277127,0.141313995183291,0.578876118856717,0.139904384682865,-1.44030769430476e-06,-0.00178192762886669,-0.252419922866772,-2.17139349582229e-08,0.578876118856717,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",1,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/toothpick02.jpg",18,1,1,2.023,1,"Kitchen & utensil",6.25665754217929e-07,0.000774064526826544,0.450562305912385,9.43247442639918e-09,0.179974489936626,0.181166643245142,0.458885323588836,0.179973543229396,-9.49289839755526e-07,-0.00117444751559099,0.833633001422682,-1.43113988201689e-08,0.458885323588836,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",2,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/gasburner.jpg",18,2,1,0.881,2,"Kitchen & utensil",4.12368930549075e-07,0.000510176813980226,0.637872086194857,6.21683281436386e-09,0.0640231179171737,0.0643023159392904,0.807651670191876,0.0640228959516601,-6.25665754217929e-07,-0.000774064526826544,0.549437694087615,-9.43247442639918e-09,0.807651670191876,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",1,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/desktopcomputer.jpg",18,1,1,1.493,1,"Electronic device & accessory",0.899055806990917,6.21683281436386e-09,6.21683281436386e-09,0.000452104731352885,0.97502253330403,0.0083151050999457,0.0083151050999457,0.00834725649607872,0.153157330667112,-9.43247442639918e-09,-9.43247442639918e-09,-0.000685954801082506,0.97502253330403,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/thermos.jpg",18,2,1,1.284,2,"Kitchen & utensil",2.7178750592598e-07,0.000336251530076043,0.761325756554385,4.09744129637735e-09,0.0255167091818304,0.0255899952483359,0.923376644694528,0.0255166508753058,-4.12368930549075e-07,-0.000510176813980226,0.362127913805143,-6.21683281436386e-09,0.923376644694528,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",3,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/breadknife.jpg",18,3,1,2.196,3,"Kitchen & utensil",1.79131944492297e-07,0.000221619423658996,0.842692616855299,2.70057530555878e-09,0.0132488279785165,0.0132738951520528,0.960228468844165,0.0132488080252651,-2.7178750592598e-07,-0.000336251530076043,0.238674243445615,-4.09744129637735e-09,0.960228468844165,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",4,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/hourglass.jpg",18,4,1,1.738,4,"Kitchen & utensil",1.18063755095241e-07,0.000146066752266787,0.896320556275389,1.77991738098649e-09,0.00850671240520645,0.00851731697955133,0.974469266653908,0.00850670396133473,-1.79131944492297e-07,-0.000221619423658996,0.157307383144701,-2.70057530555878e-09,0.974469266653908,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/tray.jpg",18,2,1,1.003,2,"Kitchen & utensil",7.78144306237263e-08,9.62708762865283e-05,0.931666099606038,1.17312258488652e-09,0.00633326335701541,0.00633846583615652,0.980995011593157,0.00633325921367086,-1.18063755095241e-07,-0.000146066752266787,0.103679443724611,-1.77991738098649e-09,0.980995011593157,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",2,0,3,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/knifesharpener.jpg",18,3,0,1.061,3,"Kitchen & utensil",5.1286574854494e-08,6.34510008413697e-05,0.61405015462865,7.73191280602072e-10,0.00520903104791301,0.00521185087517705,0.984370089275071,0.00520902880183908,-7.78144306237263e-08,-9.62708762865283e-05,-0.931666099606038,-1.17312258488652e-09,0.984370089275071,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",3,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/fanblades.jpg",18,3,1,2.444,3,"Electronic device & accessory",0.933468871141386,4.09744129637735e-09,4.09744129637735e-09,0.00029797690429326,0.981269247499336,0.00623828833737382,0.00623828833737382,0.00625417582591602,0.100944193009083,-6.21683281436386e-09,-6.21683281436386e-09,-0.000452104731352885,0.981269247499336,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",4,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/djmixer02.jpg",18,4,1,2.58,4,"Electronic device & accessory",0.956150116462834,2.70057530555878e-09,2.70057530555878e-09,0.000196393068540773,0.984519607376506,0.00515724656646369,0.00515724656646369,0.00516589949056644,0.0665311288586143,-4.09744129637735e-09,-4.09744129637735e-09,-0.00029797690429326,0.984519607376506,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",1,1,3,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/satellitedish01.jpg",18,1,1,2.031,1,"Electronic device & accessory",0.971099058152023,1.77991738098649e-09,1.77991738098649e-09,0.000129440358682634,0.986351407646682,0.00454785487802261,0.00454785487802261,0.00455288259727254,0.0438498835371663,-2.70057530555878e-09,-2.70057530555878e-09,-0.000196393068540773,0.986351407646682,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",2,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/cookingpot.jpg",18,2,1,0.681,2,"Kitchen & utensil",3.38023775181825e-08,4.18198074336515e-05,0.74562500199439,5.09601267677326e-10,0.0288612080361649,0.028871504392173,0.9134060877376,0.0288611998340625,-5.1286574854494e-08,-6.34510008413697e-05,0.38594984537135,-7.73191280602072e-10,0.9134060877376,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,0,3,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/peeler01.jpg",18,4,0,2.587,4,"Electronic device & accessory",0.640039953230173,1.17312258488652e-09,1.17312258488652e-09,8.53126160733652e-05,0.987440086704672,0.00418562136465518,0.00418562136465518,0.00418867056601794,-0.971099058152023,-1.77991738098649e-09,-1.77991738098649e-09,-0.000129440358682634,0.987440086704672,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",3,0,3,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/outdoorheater.jpg",18,2,0,3.488,2,"Electronic device & accessory",0.421842795842515,7.73191280602072e-10,7.73191280602072e-10,5.622854058313e-05,0.924291025338788,0.0252322870279288,0.0252322870279288,0.0252444006053541,-0.640039953230173,-1.17312258488652e-09,-1.17312258488652e-09,-8.53126160733652e-05,0.924291025338788,NA,0
