"simCAlpha","fitAlpha","simBeta","fitBeta","BIC"
NA,NA,NA,NA,NA
0,0.266855553219671,1,0,275.297213717955
0,0.0435316048463096,2,1.91150876248198,274.925080556798
0,0,3,0,275.297213717955
0,0.769835778104212,4,0.526699544070159,274.376461764534
0,0,5,0,275.297213717955
0,0,6,0,275.297213717955
0,1,7,0.667829332632961,271.997802251394
0,0,8,0,275.297213717955
0,1,9,0.11778295911858,275.237770271415
0,0,10,0.425937650488189,275.297213717955
0.111111111111111,0,1,0,275.297213717955
0.111111111111111,0,2,1.06985734579055,275.297213717955
0.111111111111111,0,3,0,275.297213717955
0.111111111111111,0,4,0,275.297213717955
0.111111111111111,0.158390507681518,5,1.89903616568847,272.009751897317
0.111111111111111,0.494642564204893,6,2.26948511758467,264.590184848863
0.111111111111111,0.578587217370728,7,1.29360056361864,270.968955239389
0.111111111111111,0.0437346347407272,8,10,257.699685741301
0.111111111111111,0.52228518866131,9,1.7936493838259,267.882652755577
0.111111111111111,0.37426891547934,10,2.89735277927191,269.553222730784
0.222222222222222,0,1,0,275.297213717955
