"","SubNum","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","trialNum","trialNbychar","listN","NfromChange","befAft","iCP","trialCond","image","recogAcc","confidence","association","RTrecog","corr_ans_assoc"
"2155",14,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.609195402298851,0.333333333333333,0.125,1.301675,101,8,4,21,0,"afterCP",1,"bucket02.jpg",1,4,NA,1.003135,NA
"2156",14,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.613636363636364,0.375,0.222222222222222,1.75422,102,9,4,22,0,"afterCP",1,"sledgehammer.jpg",1,2,"left",2.210305,0
"2157",14,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.617977528089888,0.411764705882353,0.3,0.880335,103,10,4,23,0,"afterCP",1,"stubbywrench01a.jpg",1,3,NA,1.087735,NA
"2158",14,"m2",2,"Kitchen & utensil","Kitchen & utensil",1,0.622222222222222,0.444444444444444,0.625,0.798595,104,8,4,24,0,"afterCP",1,"shotglass.jpg",1,4,NA,0.89271,NA
"2159",14,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.626373626373626,0.473684210526316,0.363636363636364,0.781585,105,11,4,25,1,"afterCP",1,"pipewrench.jpg",0,2,"left",2.93213,0
"2160",14,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.630434782608696,0.5,0.666666666666667,1.18334,106,9,4,28,1,"afterCP",1,"cleaver01.jpg",1,4,NA,1.001705,NA
"2161",14,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.634408602150538,0.523809523809524,0.416666666666667,1.16011,107,12,4,29,1,"afterCP",1,"pressurewasher.jpg",0,3,"left",7.34168,0
"2162",14,"m2",2,"Outdoor activity & sport item","Kitchen & utensil",0,0.627659574468085,0.5,0.6,0.920565,108,10,4,31,1,"afterCP",1,"cowbell.jpg",1,4,"right",1.53806,0
"2163",14,"m2",2,"Kitchen & utensil","Kitchen & utensil",1,0.631578947368421,0.521739130434783,0.636363636363636,1.430625,109,11,4,32,1,"afterCP",1,"waterbottle03.jpg",1,2,"left",2.119425,1
"2164",14,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.635416666666667,0.541666666666667,0.461538461538462,1.86187,110,13,4,33,1,"afterCP",1,"jumpercables.jpg",1,4,NA,1.243205,NA
"2165",14,"m5",3,"Electronic device & accessory","Hand labour tool & accessory",0,0.628865979381443,0.52,0.428571428571429,1.33269,111,14,4,34,1,"afterCP",1,"pliers02b.jpg",0,3,NA,1.36533,NA
"2166",14,"m2",2,"Outdoor activity & sport item","Kitchen & utensil",0,0.622448979591837,0.5,0.583333333333333,1.05089,112,12,4,35,1,"afterCP",1,"canister.jpg",1,4,NA,0.979395,NA
"2167",14,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.626262626262626,0.518518518518518,0.615384615384615,0.58197,113,13,4,36,1,"afterCP",1,"contactlens.jpg",1,4,NA,1.250135,NA
"2168",14,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.63,0.535714285714286,0.642857142857143,0.78488,114,14,4,37,1,"afterCP",1,"woodenspoon.jpg",1,4,"left",0.986515,1
"2169",14,"m2",4,"Kitchen & utensil","Kitchen & utensil",1,0.633663366336634,0.551724137931034,0.666666666666667,0.94916,115,15,4,38,1,"beforeCP",1,"spoon01.jpg",0,4,NA,0.992505,NA
"2170",14,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.637254901960784,0.566666666666667,0.466666666666667,1.883485,116,15,4,39,1,"beforeCP",1,"ladder.jpg",1,3,"right",2.160985,1
"2171",14,"m5",2,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.631067961165048,0.548387096774194,0.4375,0.639365,117,16,4,40,1,"afterCP",1,"wheelbarrow01.jpg",0,2,"left",2.31102,0
"2172",14,"m2",1,"Kitchen & utensil","Kitchen & utensil",1,0.634615384615385,0.5625,0.6875,1.118665,118,16,4,41,1,"beforeCP",1,"pastaspoon.jpg",1,3,"right",1.37303,0
"2173",14,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.638095238095238,0.575757575757576,0.705882352941176,0.812835,119,17,4,43,1,"beforeCP",1,"martiniglass01b.jpg",1,4,"right",0.83933,0
"2174",14,"m5",1,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.632075471698113,0.558823529411765,0.411764705882353,0.824395,120,17,4,45,1,"beforeCP",1,"hoe.jpg",1,4,NA,0.954975,NA
"2175",14,"m5",3,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.626168224299065,0.542857142857143,0.388888888888889,0.92029,121,18,4,46,1,"afterCP",1,"gardenshears01a.jpg",1,3,"left",1.507405,0
"2176",14,"m2",2,"Kitchen & utensil","Kitchen & utensil",1,0.62962962962963,0.555555555555556,0.722222222222222,0.98993,122,18,4,47,1,"beforeCP",1,"rollingpin01a.jpg",1,3,NA,1.000855,NA
"2177",14,"m2",3,"Electronic device & accessory","Outdoor activity & sport item",0,0.623853211009174,0,0,0.951265,123,1,5,1,0,"afterCP",1,"reflector.jpg",0,2,NA,2.416615,NA
"2178",14,"m2",1,"Electronic device & accessory","Outdoor activity & sport item",0,0.618181818181818,0,0,0.88977,124,2,5,3,0,"afterCP",1,"shinpad.jpg",1,4,NA,0.9579,NA
"2179",14,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.621621621621622,0.333333333333333,0.333333333333333,1.41304,125,3,5,4,0,"afterCP",1,"iceskate.jpg",1,3,"right",1.6148,0
"2180",14,"m5",1,"Outdoor activity & sport item","Electronic device & accessory",0,0.616071428571428,0.25,0,1.311765,126,1,5,5,0,"afterCP",1,"phonejack.jpg",1,2,"left",3.63434,0
"2181",14,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.619469026548673,0.4,0.5,1.016725,127,2,5,8,0,"afterCP",1,"fuse.jpg",1,4,NA,1.37694,NA
"2182",14,"m2",3,"Hand labour tool & accessory","Outdoor activity & sport item",0,0.614035087719298,0.333333333333333,0.25,1.799765,128,4,5,9,0,"afterCP",1,"poolnet.jpg",1,4,"right",1.001525,0
"2183",14,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.617391304347826,0.428571428571429,0.4,1.03624,129,5,5,10,0,"afterCP",1,"hockeygoaliemask.jpg",0,2,NA,2.01794,NA
"2184",14,"m5",3,"Hand labour tool & accessory","Electronic device & accessory",0,0.612068965517241,0.375,0.333333333333333,1.645985,130,3,5,11,0,"afterCP",1,"fan.jpg",1,4,NA,1.172835,NA
"2185",14,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.615384615384615,0.444444444444444,0.5,1.133885,131,4,5,13,0,"afterCP",1,"carantenna.jpg",1,4,NA,0.95455,NA
"2186",14,"m2",1,"Kitchen & utensil","Outdoor activity & sport item",0,0.610169491525424,0.4,0.333333333333333,0.84707,132,6,5,14,0,"afterCP",1,"bikewheel.jpg",1,2,"left",4.76046,1
"2187",14,"m5",1,"Electronic device & accessory","Electronic device & accessory",1,0.61344537815126,0.454545454545455,0.6,2.434735,133,5,5,15,0,"afterCP",1,"lightbulb01.jpg",1,4,"right",0.98946,1
"2188",14,"m2",2,"Electronic device & accessory","Outdoor activity & sport item",0,0.608333333333333,0.416666666666667,0.285714285714286,1.25338,134,7,5,16,0,"afterCP",1,"bikepump01.jpg",1,3,"right",2.38274,0
"2189",14,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.611570247933884,0.461538461538462,0.666666666666667,1.09117,135,6,5,17,0,"afterCP",1,"chandelier.jpg",1,4,NA,1.207625,NA
"2190",14,"m2",4,"Kitchen & utensil","Outdoor activity & sport item",0,0.60655737704918,0.428571428571429,0.25,1.241705,136,8,5,18,0,"afterCP",1,"magneticcompass.jpg",1,4,NA,0.91881,NA
"2191",14,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.609756097560976,0.466666666666667,0.333333333333333,1.19601,137,9,5,19,0,"afterCP",1,"baseball01a.jpg",1,4,"left",2.196905,1
"2192",14,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.612903225806452,0.5,0.4,1.067655,138,10,5,20,0,"afterCP",1,"handgripper.jpg",1,4,NA,1.307035,NA
"2193",14,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.616,0.529411764705882,0.454545454545455,0.69722,139,11,5,21,0,"afterCP",1,"snowboard.jpg",1,3,NA,1.460305,NA
"2194",14,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.619047619047619,0.555555555555556,0.5,0.69795,140,12,5,23,0,"beforeCP",1,"hockeygoalieglove.jpg",1,4,"right",1.12283,0
"2195",14,"m5",1,"Outdoor activity & sport item","Electronic device & accessory",0,0.614173228346457,0.526315789473684,0.571428571428571,1.21795,141,7,5,26,1,"afterCP",1,"telephone01b.jpg",1,2,NA,1.43003,NA
"2196",14,"m5",1,"Outdoor activity & sport item","Electronic device & accessory",0,0.609375,0.5,0.5,1.205105,142,8,5,28,1,"afterCP",1,"wire.jpg",1,4,"left",1.570945,0
"2197",14,"m5",3,"Outdoor activity & sport item","Electronic device & accessory",0,0.604651162790698,0.476190476190476,0.444444444444444,1.50002,143,9,5,31,1,"afterCP",1,"dvdcase01.jpg",1,4,"left",1.245605,0
"2198",14,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.607692307692308,0.5,0.5,1.6129,144,10,5,32,1,"afterCP",1,"slidetray.jpg",1,4,NA,1.449405,NA
"2199",14,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.610687022900763,0.521739130434783,0.545454545454545,1.012655,145,11,5,33,1,"afterCP",1,"antenna.jpg",1,4,"right",1.31922,1
"2200",14,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.613636363636364,0.541666666666667,0.583333333333333,1.07997,146,12,5,34,1,"afterCP",1,"crocodileclips.jpg",1,3,NA,1.478195,NA
"2201",14,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.616541353383459,0.56,0.615384615384615,1.034995,147,13,5,35,1,"beforeCP",1,"atm.jpg",1,4,"right",1.769895,1
"2202",14,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.619402985074627,0.576923076923077,0.538461538461539,1.96904,148,13,5,36,1,"beforeCP",1,"boatmotor.jpg",1,3,NA,1.69834,NA
"2203",14,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.622222222222222,0.592592592592593,0.642857142857143,0.802415,149,14,5,37,1,"beforeCP",1,"vhstape.jpg",1,4,NA,1.23829,NA
"2204",14,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.625,0.607142857142857,0.571428571428571,0.915165,150,14,5,38,1,"beforeCP",1,"baseballbat.jpg",1,3,"left",1.44082,1
"2205",14,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.627737226277372,0.620689655172414,0.666666666666667,1.70611,151,15,5,39,1,"beforeCP",1,"lectern01.jpg",1,4,"right",1.537155,1
"2206",14,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.630434782608696,0.633333333333333,0.6,1.41106,152,15,5,40,1,"beforeCP",1,"skiboot01a.jpg",1,4,NA,0.902375,NA
"2207",14,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.633093525179856,0.645161290322581,0.625,0.81412,153,16,5,41,1,"beforeCP",1,"skihelmet01.jpg",1,3,NA,1.0608,NA
"2208",14,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.635714285714286,0.65625,0.647058823529412,0.681865,154,17,5,42,1,"beforeCP",1,"downhillski.jpg",1,4,"right",1.613125,0
"2209",14,"m5",1,"Electronic device & accessory","Electronic device & accessory",1,0.638297872340426,0.666666666666667,0.6875,1.104635,155,16,5,43,1,"beforeCP",1,"computerkeyboard02.jpg",1,4,NA,1.10321,NA
"2210",14,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.640845070422535,0.676470588235294,0.666666666666667,0.871035,156,18,5,44,1,"beforeCP",1,"cooler01.jpg",1,3,"right",2.26191,0
"2211",14,"m5",1,"Electronic device & accessory","Electronic device & accessory",1,0.643356643356643,0.685714285714286,0.705882352941176,0.75107,157,17,5,45,1,"beforeCP",1,"alarmclock01.jpg",0,3,NA,1.16888,NA
"2212",14,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.645833333333333,0.694444444444444,0.722222222222222,0.88468,158,18,5,46,1,"beforeCP",1,"headphones02b.jpg",1,4,NA,0.951475,NA
"2227",15,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,1,1,1,0.749325,15,1,2,2,0,"beforeCP",1,"skiboot01a.jpg",1,4,NA,0.899975,NA
"2228",15,"m5",4,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.5,0.5,0,1.884015,16,1,2,4,0,"afterCP",1,"sledgehammer.jpg",0,2,"left",0.984265,0
"2229",15,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.666666666666667,0.666666666666667,1,0.732895,17,2,2,6,0,"beforeCP",1,"hockeygoalieglove.jpg",1,3,NA,2.252165,NA
"2230",15,"m2",2,"Hand labour tool & accessory","Outdoor activity & sport item",0,0.5,0.5,0.666666666666667,0.685025,18,3,2,9,0,"afterCP",1,"handgripper.jpg",1,4,"left",1.03904,1
"2231",15,"m2",3,"Kitchen & utensil","Outdoor activity & sport item",0,0.4,0.4,0.5,1.115805,19,4,2,10,0,"afterCP",1,"treadmill.jpg",0,3,NA,2.573355,NA
"2232",15,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.5,0.5,0.6,1.40139,20,5,2,11,0,"afterCP",1,"catchermask.jpg",1,4,"right",1.420425,0
"2233",15,"m5",2,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.428571428571429,0.428571428571429,0,1.334135,21,2,2,12,0,"afterCP",1,"axe01.jpg",1,2,NA,1.639,NA
"2234",15,"m5",3,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.375,0.375,0,1.50038,22,3,2,13,0,"afterCP",1,"pliers02b.jpg",1,2,"left",1.019805,0
"2235",15,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.444444444444444,0.444444444444444,0.666666666666667,0.75013,23,6,2,14,0,"afterCP",1,"badmintonracket.jpg",1,4,"left",0.838665,1
"2236",15,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.5,0.5,0.25,0.915885,24,4,2,17,0,"afterCP",1,"leafrake.jpg",1,2,NA,1.399815,NA
"2237",15,"m2",3,"Kitchen & utensil","Outdoor activity & sport item",0,0.454545454545455,0.454545454545455,0.571428571428571,1.433405,25,7,2,19,0,"afterCP",1,"weight01.jpg",1,4,NA,0.90213,NA
"2238",15,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.5,0.5,0.4,0.860585,26,5,2,20,0,"afterCP",1,"knifesharpener.jpg",1,4,"right",1.94378,1
"2239",15,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.538461538461539,0.538461538461539,0.625,1.100295,27,8,2,21,0,"afterCP",1,"hockeygoaliemask.jpg",1,3,"right",1.485925,0
"2240",15,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.571428571428571,0.571428571428571,0.5,1.3511,28,6,2,22,0,"beforeCP",1,"staplegun.jpg",0,1,NA,5.704705,NA
"2241",15,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.6,0.6,0.666666666666667,1.450035,29,9,2,23,0,"beforeCP",1,"charcoalbarbecue.jpg",0,3,NA,2.680445,NA
"2242",15,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.625,0.625,0.571428571428571,1.26658,30,7,2,24,0,"beforeCP",1,"setsquare.jpg",1,3,NA,1.135225,NA
"2243",15,"m5",3,"Electronic device & accessory","Hand labour tool & accessory",0,0.588235294117647,0.588235294117647,0.5,0.99953,31,8,2,26,1,"beforeCP",1,"gluetube.jpg",1,3,NA,0.77007,NA
"2244",15,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.611111111111111,0.611111111111111,0.555555555555556,0.900075,32,9,2,27,1,"beforeCP",1,"sewingmachine01a.jpg",1,4,NA,0.839,NA
"2245",15,"m2",1,"Kitchen & utensil","Outdoor activity & sport item",0,0.578947368421053,0.578947368421053,0.6,1.55279,33,10,2,28,1,"beforeCP",1,"exercisemachine.jpg",1,3,NA,1.35406,NA
"2246",15,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.6,0.6,0.636363636363636,1.3998,34,11,2,29,1,"beforeCP",1,"hockeypuck.jpg",1,4,"right",1.071485,0
"2247",15,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.619047619047619,0.619047619047619,0.666666666666667,0.79848,35,12,2,30,1,"beforeCP",1,"cooler01.jpg",0,3,NA,2.24961,NA
"2248",15,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.636363636363636,0.636363636363636,0.6,1.31929,36,10,2,31,1,"beforeCP",1,"bungeecord02.jpg",1,4,"right",1.003165,1
"2249",15,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.652173913043478,0.652173913043478,0.636363636363636,0.983545,37,11,2,32,1,"beforeCP",1,"pipewrench.jpg",0,1,"left",0.95355,0
"2250",15,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.666666666666667,0.666666666666667,0.666666666666667,1.033365,38,12,2,34,1,"beforeCP",1,"tape02a.jpg",1,4,NA,0.9016,NA
"2251",15,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.68,0.68,0.692307692307692,0.566205,39,13,2,35,1,"beforeCP",1,"wheelbarrow01.jpg",0,2,"right",3.57038,1
"2252",15,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.692307692307692,0.692307692307692,0.692307692307692,1.101945,40,13,2,37,1,"beforeCP",1,"volleyball.jpg",1,4,"right",1.09837,0
"2253",15,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.703703703703704,0.703703703703704,0.714285714285714,1.049635,41,14,2,38,1,"beforeCP",1,"baseball01a.jpg",1,2,NA,2.11682,NA
"2254",15,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.714285714285714,0.714285714285714,0.733333333333333,0.95043,42,15,2,39,1,"beforeCP",1,"skihelmet01.jpg",1,1,NA,1.88624,NA
"2255",15,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.724137931034483,0.724137931034483,0.75,0.91663,43,16,2,40,1,"beforeCP",1,"shinpad.jpg",1,4,NA,1.2507,NA
"2256",15,"m5",1,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.7,0.7,0.642857142857143,0.94875,44,14,2,41,1,"beforeCP",1,"chainsaw.jpg",1,3,"right",0.88519,1
"2257",15,"m5",4,"Electronic device & accessory","Hand labour tool & accessory",0,0.67741935483871,0.67741935483871,0.6,1.61489,45,15,2,43,1,"beforeCP",1,"toyhardhat.jpg",1,4,"left",1.21611,0
"2258",15,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.6875,0.6875,0.764705882352941,1.28493,46,17,2,44,1,"beforeCP",1,"fishinghook03.jpg",1,4,NA,1.05318,NA
"2259",15,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.696969696969697,0.696969696969697,0.625,1.049185,47,16,2,45,1,"beforeCP",1,"level03a.jpg",0,2,NA,3.92077,NA
"2260",15,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.705882352941176,0.705882352941176,0.647058823529412,1.52832,48,17,2,46,1,"beforeCP",1,"hoe.jpg",1,4,"right",1.316615,1
"2261",15,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.714285714285714,0.714285714285714,0.777777777777778,0.816445,49,18,2,47,1,"beforeCP",1,"kiddiepool.jpg",1,4,NA,0.95357,NA
"2262",15,"m5",4,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.694444444444444,0.694444444444444,0.611111111111111,1.616015,50,18,2,48,1,"beforeCP",1,"paintroller01.jpg",0,1,NA,2.49953,NA
"2263",15,"m5",2,"Hand labour tool & accessory","Kitchen & utensil",0,0.675675675675676,0,0,0.56682,51,1,3,1,0,"afterCP",1,"pitcher02b.jpg",0,1,NA,3.619125,NA
"2264",15,"m5",4,"Hand labour tool & accessory","Kitchen & utensil",0,0.657894736842105,0,0,1.75037,52,2,3,2,0,"afterCP",1,"coffeepot03a.jpg",0,3,NA,1.17008,NA
"2265",15,"m5",2,"Outdoor activity & sport item","Kitchen & utensil",0,0.641025641025641,0,0,2.300615,53,3,3,4,0,"afterCP",1,"measuringcup01.jpg",1,1,"left",3.067105,0
"2266",15,"m2",3,"Outdoor activity & sport item","Electronic device & accessory",0,0.625,0,0,0.86752,54,1,3,5,0,"afterCP",1,"telephone01b.jpg",1,4,"left",2.070105,1
"2267",15,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.634146341463415,0.2,0.25,1.38359,55,4,3,6,0,"afterCP",1,"peeler01.jpg",1,4,NA,4.973495,NA
"2268",15,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.642857142857143,0.333333333333333,0.5,1.583695,56,2,3,7,0,"afterCP",1,"atm.jpg",1,4,"left",0.902445,1
"2269",15,"m5",3,"Kitchen & utensil","Kitchen & utensil",1,0.651162790697674,0.428571428571429,0.4,1.90113,57,5,3,8,0,"afterCP",1,"bottlecap.jpg",1,4,NA,1.015965,NA
"2270",15,"m5",3,"Kitchen & utensil","Kitchen & utensil",1,0.659090909090909,0.5,0.5,2.050055,58,6,3,10,0,"afterCP",1,"waterbottle03.jpg",0,2,NA,1.31185,NA
"2271",15,"m2",1,"Outdoor activity & sport item","Electronic device & accessory",0,0.644444444444444,0.444444444444444,0.333333333333333,1.467565,59,3,3,12,0,"afterCP",1,"lamp04a.jpg",1,4,NA,0.853455,NA
"2272",15,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.652173913043478,0.5,0.5,1.73483,60,4,3,13,0,"afterCP",1,"usbkey.jpg",1,4,NA,0.933635,NA
"2273",15,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.659574468085106,0.545454545454545,0.6,1.266155,61,5,3,15,0,"afterCP",1,"photocopier.jpg",1,3,"right",2.334805,0
"2274",15,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.666666666666667,0.583333333333333,0.666666666666667,0.63422,62,6,3,16,0,"beforeCP",1,"fluorescentlightbulb.jpg",1,3,"right",0.92082,0
"2275",15,"m2",3,"Hand labour tool & accessory","Electronic device & accessory",0,0.653061224489796,0.538461538461539,0.571428571428571,1.01667,63,7,3,18,0,"afterCP",1,"djmixer02.jpg",1,4,"right",1.137755,0
"2276",15,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.66,0.571428571428571,0.571428571428571,1.783855,64,7,3,19,0,"beforeCP",1,"spoon01.jpg",1,4,"left",0.801945,0
"2277",15,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.666666666666667,0.6,0.625,0.83602,65,8,3,20,0,"beforeCP",1,"headphones02b.jpg",1,3,"left",1.30466,1
"2278",15,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.673076923076923,0.625,0.666666666666667,0.98395,66,9,3,21,0,"beforeCP",1,"ethernetcable02.jpg",1,4,"left",1.852885,1
"2279",15,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.679245283018868,0.647058823529412,0.625,1.349065,67,8,3,22,0,"beforeCP",1,"spatula04.jpg",1,4,"right",0.919905,1
"2280",15,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.685185185185185,0.666666666666667,0.666666666666667,1.78402,68,9,3,23,0,"beforeCP",1,"corkscrew03a.jpg",1,4,"left",1.066445,0
"2281",15,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.690909090909091,0.684210526315789,0.7,0.65108,69,10,3,24,0,"beforeCP",1,"phonejack.jpg",1,4,NA,2.734305,NA
"2282",15,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.696428571428571,0.7,0.7,0.50238,70,10,3,25,1,"beforeCP",1,"dishrack.jpg",1,4,"right",1.597585,1
"2283",15,"m2",2,"Electronic device & accessory","Electronic device & accessory",1,0.701754385964912,0.714285714285714,0.727272727272727,0.465045,71,11,3,27,1,"beforeCP",1,"fanblades.jpg",0,2,NA,1.95118,NA
"2284",15,"m2",1,"Hand labour tool & accessory","Electronic device & accessory",0,0.689655172413793,0.681818181818182,0.666666666666667,1.1504,72,12,3,28,1,"beforeCP",1,"chandelier.jpg",1,4,"right",2.22268,0
"2285",15,"m5",2,"Outdoor activity & sport item","Kitchen & utensil",0,0.677966101694915,0.652173913043478,0.636363636363636,0.99966,73,11,3,31,1,"beforeCP",1,"tupperware03a.jpg",1,2,"right",2.187455,1
"2286",15,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.683333333333333,0.666666666666667,0.692307692307692,1.01332,74,13,3,32,1,"beforeCP",1,"scanner.jpg",1,4,NA,0.936385,NA
"2287",15,"m5",2,"Electronic device & accessory","Kitchen & utensil",0,0.672131147540984,0.64,0.583333333333333,1.316815,75,12,3,34,1,"beforeCP",1,"saladspinner.jpg",0,2,NA,1.534585,NA
"2288",15,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.67741935483871,0.653846153846154,0.615384615384615,1.26661,76,13,3,35,1,"beforeCP",1,"cleaver01.jpg",1,4,"right",1.26841,1
"2289",15,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.682539682539683,0.666666666666667,0.714285714285714,1.70063,77,14,3,36,1,"beforeCP",1,"dvdcase01.jpg",1,4,"left",1.01785,1
"2290",15,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.6875,0.678571428571428,0.642857142857143,0.916865,78,14,3,37,1,"beforeCP",1,"cork02.jpg",1,4,NA,1.25583,NA
"2291",15,"m5",2,"Electronic device & accessory","Kitchen & utensil",0,0.676923076923077,0.655172413793103,0.6,2.00118,79,15,3,38,1,"beforeCP",1,"contactlens.jpg",1,4,NA,0.93368,NA
"2292",15,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.681818181818182,0.666666666666667,0.625,1.730965,80,16,3,39,1,"beforeCP",1,"martiniglass01b.jpg",0,1,"left",2.971395,0
"2293",15,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.686567164179104,0.67741935483871,0.647058823529412,1.131775,81,17,3,40,1,"beforeCP",1,"toothpick02.jpg",1,4,NA,0.837215,NA
"2294",15,"m2",3,"Electronic device & accessory","Electronic device & accessory",1,0.691176470588235,0.6875,0.733333333333333,1.284555,82,15,3,42,1,"beforeCP",1,"videocamera01a.jpg",0,3,"right",1.409925,0
"2295",15,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.695652173913043,0.696969696969697,0.75,1.61793,83,16,3,43,1,"beforeCP",1,"computerkeyboard02.jpg",1,3,"right",2.448115,0
"2296",15,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.7,0.705882352941176,0.764705882352941,0.983115,84,17,3,44,1,"beforeCP",1,"coffeemachine.jpg",1,4,"right",1.169325,0
"2297",15,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.704225352112676,0.714285714285714,0.666666666666667,0.782625,85,18,3,45,1,"beforeCP",1,"thermos.jpg",1,4,"left",1.97019,0
"2298",15,"m2",3,"Electronic device & accessory","Electronic device & accessory",1,0.708333333333333,0.722222222222222,0.777777777777778,1.06685,86,18,3,48,1,"beforeCP",1,"fan.jpg",1,4,"right",1.150795,0
