"SubNum","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","trialNum","trialNbychar","listN","NfromChange","befAft","iCP","trialCond","image"
"23","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.533980582524272","0.451612903225806","0.4375","0.9015","117","16","4","40","1","afterCP","1","pressurewasher.jpg"
"23","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.538461538461539","0.46875","0.5","1.8818","118","16","4","41","1","afterCP","1","potatomasher03b.jpg"
"23","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.542857142857143","0.484848484848485","0.529411764705882","1.5325","119","17","4","43","1","afterCP","1","pot01.jpg"
"23","m5","4","Electronic device & accessory","Hand labour tool & accessory","0","0.537735849056604","0.470588235294118","0.411764705882353","2.0159","120","17","4","45","1","afterCP","1","bucket02.jpg"
"23","m5","3","Outdoor activity & sport item","Hand labour tool & accessory","0","0.532710280373832","0.457142857142857","0.388888888888889","1.9329","121","18","4","46","1","afterCP","1","snowblower.jpg"
"23","m2","1","Outdoor activity & sport item","Kitchen & utensil","0","0.527777777777778","0.444444444444444","0.5","2.0816","122","18","4","47","1","afterCP","1","travelmug.jpg"
"23","m2","2","Hand labour tool & accessory","Outdoor activity & sport item","0","0.522935779816514","0","0","2.8808","123","1","5","1","0","afterCP","1","bikewheel.jpg"
"23","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.527272727272727","0.5","0.5","2.1986","124","2","5","3","0","afterCP","1","patioumbrella.jpg"
"23","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.531531531531532","0.666666666666667","0.666666666666667","0.5975","125","3","5","4","0","beforeCP","1","exercisebike.jpg"
"23","m5","4","Hand labour tool & accessory","Electronic device & accessory","0","0.526785714285714","0.5","0","1.8187","126","1","5","5","0","afterCP","1","crocodileclips.jpg"
"23","m5","3","Hand labour tool & accessory","Electronic device & accessory","0","0.52212389380531","0.4","0","2.467","127","2","5","8","0","afterCP","1","ipad02.jpg"
"23","m2",NA,NA,"Outdoor activity & sport item","0","0.517543859649123","0.333333333333333","0.5",NA,"128","4","5","9","0","afterCP","1","snowboard.jpg"
"23","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.521739130434783","0.428571428571429","0.6","1.1151","129","5","5","10","0","afterCP","1","boatmotor.jpg"
"23","m5","2","Electronic device & accessory","Electronic device & accessory","1","0.525862068965517","0.5","0.333333333333333","1.9482","130","3","5","11","0","afterCP","1","desktopcomputer.jpg"
"23","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.52991452991453","0.555555555555556","0.5","0.7826","131","4","5","13","0","beforeCP","1","electricoutlet.jpg"
"23","m2","1","Kitchen & utensil","Outdoor activity & sport item","0","0.525423728813559","0.5","0.5","0.9687","132","6","5","14","0","afterCP","1","soccerball.jpg"
"23","m5","2","Outdoor activity & sport item","Electronic device & accessory","0","0.521008403361344","0.454545454545455","0.4","1.1148","133","5","5","15","0","afterCP","1","carantenna.jpg"
"23","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.525","0.5","0.571428571428571","1.7829","134","7","5","16","0","afterCP","1","reflector.jpg"
"23","m5","2","Kitchen & utensil","Electronic device & accessory","0","0.520661157024793","0.461538461538462","0.333333333333333","1.4123","135","6","5","17","0","afterCP","1","slidetray.jpg"
"23","m2","3","Hand labour tool & accessory","Outdoor activity & sport item","0","0.516393442622951","0.428571428571429","0.5","1.7268","136","8","5","18","0","afterCP","1","iceskate.jpg"
"23","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.520325203252033","0.466666666666667","0.555555555555556","0.9164","137","9","5","19","0","afterCP","1","toyhockeystick01.jpg"
"23","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.524193548387097","0.5","0.6","0.5805","138","10","5","20","0","afterCP","1","swimgoggles.jpg"
"23","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.528","0.529411764705882","0.636363636363636","0.7817","139","11","5","21","0","afterCP","1","surfboard.jpg"
"23","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.531746031746032","0.555555555555556","0.666666666666667","0.7975","140","12","5","23","0","beforeCP","1","propanetank01.jpg"
"23","m5","1","Outdoor activity & sport item","Electronic device & accessory","0","0.52755905511811","0.526315789473684","0.285714285714286","0.8812","141","7","5","26","1","afterCP","1","outletadapter.jpg"
"23","m5","3","Hand labour tool & accessory","Electronic device & accessory","0","0.5234375","0.5","0.25","3.0987","142","8","5","28","1","afterCP","1","dvdplayer.jpg"
"23","m5","4","Electronic device & accessory","Electronic device & accessory","1","0.527131782945736","0.523809523809524","0.333333333333333","0.8333","143","9","5","31","1","afterCP","1","filmnegative.jpg"
"23","m5","2","Kitchen & utensil","Electronic device & accessory","0","0.523076923076923","0.5","0.3","1.1654","144","10","5","32","1","afterCP","1","wire.jpg"
"23","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.526717557251908","0.521739130434783","0.363636363636364","0.8344","145","11","5","33","1","afterCP","1","gps.jpg"
"23","m5","1","Kitchen & utensil","Electronic device & accessory","0","0.522727272727273","0.5","0.333333333333333","0.882","146","12","5","34","1","afterCP","1","satellitedish01.jpg"
"23","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.526315789473684","0.52","0.384615384615385","1.6495","147","13","5","35","1","afterCP","1","extensioncord.jpg"
"23","m2","1","Kitchen & utensil","Outdoor activity & sport item","0","0.522388059701492","0.5","0.615384615384615","1.1823","148","13","5","36","1","afterCP","1","bikehelmet.jpg"
"23","m5","2","Outdoor activity & sport item","Electronic device & accessory","0","0.518518518518518","0.481481481481481","0.357142857142857","1.0983","149","14","5","37","1","afterCP","1","airconditioner.jpg"
"23","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.522058823529412","0.5","0.642857142857143","0.5318","150","14","5","38","1","afterCP","1","anchor.jpg"
"23","m5","4","Kitchen & utensil","Electronic device & accessory","0","0.518248175182482","0.482758620689655","0.333333333333333","1.565","151","15","5","39","1","afterCP","1","lectern01.jpg"
"23","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.521739130434783","0.5","0.666666666666667","0.7491","152","15","5","40","1","afterCP","1","fishingrod.jpg"
"23","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.525179856115108","0.516129032258065","0.6875","2.1822","153","16","5","41","1","afterCP","1","sportbag.jpg"
"23","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.528571428571429","0.53125","0.705882352941176","0.6007","154","17","5","42","1","afterCP","1","baseballglove.jpg"
"23","m5","1","Electronic device & accessory","Electronic device & accessory","1","0.531914893617021","0.545454545454545","0.375","1.7476","155","16","5","43","1","afterCP","1","expansioncard.jpg"
"23","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.535211267605634","0.558823529411765","0.722222222222222","0.7981","156","18","5","44","1","beforeCP","1","bikelock.jpg"
"23","m5","1","Electronic device & accessory","Electronic device & accessory","1","0.538461538461538","0.571428571428571","0.411764705882353","1.8319","157","17","5","45","1","beforeCP","1","securitycamera.jpg"
"23","m5","4","Electronic device & accessory","Electronic device & accessory","1","0.541666666666667","0.583333333333333","0.444444444444444","1.0472","158","18","5","46","1","beforeCP","1","papershredder.jpg"
"24","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","1","1","1","2.2157","1","1","0","1","0","beforeCP","1","handrake01a.jpg"
"24","m5","1","Outdoor activity & sport item","Hand labour tool & accessory","0","0.5","0.5","0.5","2.6061","2","2","0","2","0","afterCP","1","jumpingjack.jpg"
"24","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.666666666666667","1","1.7604","3","1","0","3","0","beforeCP","1","racquetballracket.jpg"
"24","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.75","0.75","1","2.8595","4","2","0","4","0","beforeCP","1","racquetballracket.jpg"
"24","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.8","0.8","1","1.4018","5","3","0","5","0","beforeCP","1","crosscountryski.jpg"
"24","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.833333333333333","0.833333333333333","1","1.0767","6","4","0","6","0","beforeCP","1","crosscountryski.jpg"
"24","m5","1","Outdoor activity & sport item","Hand labour tool & accessory","0","0.714285714285714","0.714285714285714","0.333333333333333","1.5467","7","3","0","7","0","beforeCP","1","jumpingjack.jpg"
"24","m5","4","Kitchen & utensil","Hand labour tool & accessory","0","0.625","0.625","0.25","0.9763","8","4","0","8","1","beforeCP","1","pitchfork.jpg"
"24","m5","1","Kitchen & utensil","Hand labour tool & accessory","0","0.555555555555556","0.555555555555556","0.2","2.0337","9","5","0","9","1","beforeCP","1","gavel.jpg"
"24","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.6","0.6","1","0.6831","10","5","0","10","1","beforeCP","1","bicycle.jpg"
"24","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.636363636363636","0.636363636363636","1","1.0517","11","6","0","11","1","beforeCP","1","racquetballracket.jpg"
"24","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.666666666666667","1","2.0845","12","7","0","12","1","beforeCP","1","rollerblade.jpg"
"24","m5","3","Electronic device & accessory","Hand labour tool & accessory","0","0.615384615384615","0.615384615384615","0.166666666666667","1.8679","13","6","0","13","1","beforeCP","1","hedgetrimmer.jpg"
"24","m5","2","Outdoor activity & sport item","Hand labour tool & accessory","0","0.571428571428571","0.571428571428571","0.142857142857143","2.4436","14","7","0","14","1","beforeCP","1","jumpingjack.jpg"
"24","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","1","1","1","1.0595","15","1","2","2","0","beforeCP","1","ellipticalmachine.jpg"
"24","m5","1","Kitchen & utensil","Hand labour tool & accessory","0","0.5","0.5","0","3.5854","16","1","2","4","0","afterCP","1","rope03.jpg"
"24","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.666666666666667","1","2.1864","17","2","2","6","0","beforeCP","1","sportbag.jpg"
"24","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.75","0.75","1","1.9807","18","3","2","9","0","beforeCP","1","toyhockeystick01.jpg"
"24","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.8","0.8","1","1.9881","19","4","2","10","0","beforeCP","1","fishinghook03.jpg"
"24","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.833333333333333","0.833333333333333","1","1.5414","20","5","2","11","0","beforeCP","1","volleyball.jpg"
"24","m5","4","Kitchen & utensil","Hand labour tool & accessory","0","0.714285714285714","0.714285714285714","0","1.4303","21","2","2","12","0","beforeCP","1","gluetube.jpg"
"24","m5","1","Kitchen & utensil","Hand labour tool & accessory","0","0.625","0.625","0","1.5224","22","3","2","13","0","beforeCP","1","toyhardhat.jpg"
"24","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.666666666666667","1","1.4765","23","6","2","14","0","beforeCP","1","cooler01.jpg"
"24","m5","1","Kitchen & utensil","Hand labour tool & accessory","0","0.6","0.6","0","2.2335","24","4","2","17","0","beforeCP","1","saw02b.jpg"
"24","m2",NA,NA,"Outdoor activity & sport item","0","0.545454545454545","0.545454545454545","0.857142857142857",NA,"25","7","2","19","0","afterCP","1","canoepaddle02.jpg"
"24","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.583333333333333","0.583333333333333","0.2","1.5619","26","5","2","20","0","beforeCP","1","snowshovel.jpg"
"24","m2","4","Kitchen & utensil","Outdoor activity & sport item","0","0.538461538461539","0.538461538461539","0.75","2.3813","27","8","2","21","0","afterCP","1","surfboard.jpg"
"24","m5","2","Kitchen & utensil","Hand labour tool & accessory","0","0.5","0.5","0.166666666666667","2.3823","28","6","2","22","0","afterCP","1","chainsaw.jpg"
"24","m2","3","Electronic device & accessory","Outdoor activity & sport item","0","0.466666666666667","0.466666666666667","0.666666666666667","1.4486","29","9","2","23","0","afterCP","1","bikelock.jpg"
"24","m5","4","Outdoor activity & sport item","Hand labour tool & accessory","0","0.4375","0.4375","0.142857142857143","2.565","30","7","2","24","0","afterCP","1","lawnmower.jpg"
"24","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.470588235294118","0.470588235294118","0.25","1.1705","31","8","2","26","1","afterCP","1","adjustablewrench01b.jpg"
"24","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.5","0.5","0.333333333333333","1.4912","32","9","2","27","1","afterCP","1","boltcutter.jpg"
"24","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.526315789473684","0.526315789473684","0.7","3.654","33","10","2","28","1","afterCP","1","fishingrod.jpg"
"24","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.55","0.55","0.727272727272727","1.9562","34","11","2","29","1","beforeCP","1","swimgoggles.jpg"
"24","m2","3","Hand labour tool & accessory","Outdoor activity & sport item","0","0.523809523809524","0.523809523809524","0.666666666666667","2.8965","35","12","2","30","1","afterCP","1","outdoorheater.jpg"
"24","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.545454545454545","0.545454545454545","0.4","1.9257","36","10","2","31","1","afterCP","1","aircompressor.jpg"
"24","m5","3","Outdoor activity & sport item","Hand labour tool & accessory","0","0.521739130434783","0.521739130434783","0.363636363636364","2.7632","37","11","2","32","1","afterCP","1","flooringstapler.jpg"
"24","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.541666666666667","0.541666666666667","0.416666666666667","1.147","38","12","2","34","1","afterCP","1","sledgehammer.jpg"
"24","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.56","0.56","0.461538461538462","1.3242","39","13","2","35","1","beforeCP","1","mallet01b.jpg"
"24","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.576923076923077","0.576923076923077","0.692307692307692","1.4845","40","13","2","37","1","beforeCP","1","badmintonracket.jpg"
"24","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.592592592592593","0.592592592592593","0.714285714285714","1.5058","41","14","2","38","1","beforeCP","1","propanetank01.jpg"
"24","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.607142857142857","0.607142857142857","0.733333333333333","3.8637","42","15","2","39","1","beforeCP","1","exercisebike.jpg"
"24","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.620689655172414","0.620689655172414","0.75","1.3807","43","16","2","40","1","beforeCP","1","weight01.jpg"
"24","m5",NA,NA,"Hand labour tool & accessory","0","0.6","0.6","0.428571428571429",NA,"44","14","2","41","1","beforeCP","1","puttyknife.jpg"
"24","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.612903225806452","0.612903225806452","0.466666666666667","1.1971","45","15","2","43","1","beforeCP","1","bungeecord02.jpg"
"24","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.625","0.625","0.764705882352941","2.4435","46","17","2","44","1","beforeCP","1","patioumbrella.jpg"
"24","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.636363636363636","0.636363636363636","0.5","1.6682","47","16","2","45","1","beforeCP","1","wateringcan.jpg"
"24","m5","4","Outdoor activity & sport item","Hand labour tool & accessory","0","0.617647058823529","0.617647058823529","0.470588235294118","2.734","48","17","2","46","1","beforeCP","1","bucket02.jpg"
"24","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.628571428571429","0.628571428571429","0.777777777777778","0.7571","49","18","2","47","1","beforeCP","1","soccerball.jpg"
"24","m5","4","Outdoor activity & sport item","Hand labour tool & accessory","0","0.611111111111111","0.611111111111111","0.444444444444444","0.9498","50","18","2","48","1","beforeCP","1","wheel01.jpg"
"24","m5","2","Hand labour tool & accessory","Kitchen & utensil","0","0.594594594594595","0","0","1.2009","51","1","3","1","0","afterCP","1","measuringcup01.jpg"
"24","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.605263157894737","0.5","0.5","1.6425","52","2","3","2","0","afterCP","1","watercooler.jpg"
"24","m5","3","Hand labour tool & accessory","Kitchen & utensil","0","0.58974358974359","0.333333333333333","0.333333333333333","2.0532","53","3","3","4","0","afterCP","1","cowbell.jpg"
"24","m2","3","Outdoor activity & sport item","Electronic device & accessory","0","0.575","0.25","0","1.916","54","1","3","5","0","afterCP","1","videocamera01a.jpg"
"24","m5","1","Hand labour tool & accessory","Kitchen & utensil","0","0.560975609756098","0.2","0.25","1.3176","55","4","3","6","0","afterCP","1","shotglass.jpg"
"24","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.571428571428571","0.333333333333333","0.5","2.9017","56","2","3","7","0","afterCP","1","atm.jpg"
"24","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.581395348837209","0.428571428571429","0.4","1.1041","57","5","3","8","0","afterCP","1","handmixer01d.jpg"
"24","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.590909090909091","0.5","0.5","1.0157","58","6","3","10","0","afterCP","1","coffeepot03a.jpg"
"24","m2","2","Hand labour tool & accessory","Electronic device & accessory","0","0.577777777777778","0.444444444444444","0.333333333333333","0.9679","59","3","3","12","0","afterCP","1","fan.jpg"
"24","m2","2","Hand labour tool & accessory","Electronic device & accessory","0","0.565217391304348","0.4","0.25","1.4009","60","4","3","13","0","afterCP","1","extensioncord.jpg"
"24","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.574468085106383","0.454545454545455","0.4","1.9821","61","5","3","15","0","afterCP","1","headphones02b.jpg"
"24","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.583333333333333","0.5","0.5","1.0836","62","6","3","16","0","afterCP","1","coffeemachine.jpg"
"24","m2","1","Outdoor activity & sport item","Electronic device & accessory","0","0.571428571428571","0.461538461538462","0.428571428571429","0.7682","63","7","3","18","0","afterCP","1","airconditioner.jpg"
"24","m5","1","Electronic device & accessory","Kitchen & utensil","0","0.56","0.428571428571429","0.428571428571429","1.5907","64","7","3","19","0","afterCP","1","waterbottle03.jpg"
"24","m2","1","Kitchen & utensil","Electronic device & accessory","0","0.549019607843137","0.4","0.375","1.2238","65","8","3","20","0","afterCP","1","lightbulb01.jpg"
"24","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.557692307692308","0.4375","0.444444444444444","1.828","66","9","3","21","0","afterCP","1","phonejack.jpg"
"24","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.566037735849057","0.470588235294118","0.5","0.8783","67","8","3","22","0","afterCP","1","bottlecap.jpg"
"24","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.574074074074074","0.5","0.555555555555556","2.3311","68","9","3","23","0","afterCP","1","contactlens.jpg"
"24","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.581818181818182","0.526315789473684","0.5","0.6847","69","10","3","24","0","afterCP","1","usbcable01a.jpg"
"24","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.589285714285714","0.55","0.6","1.935","70","10","3","25","1","beforeCP","1","towel01.jpg"
"24","m2","4","Kitchen & utensil","Electronic device & accessory","0","0.578947368421053","0.523809523809524","0.454545454545455","1.3756","71","11","3","27","1","afterCP","1","dvdplayer.jpg"
"24","m2","3","Kitchen & utensil","Electronic device & accessory","0","0.568965517241379","0.5","0.416666666666667","2.588","72","12","3","28","1","afterCP","1","fuse.jpg"
"24","m5","2","Outdoor activity & sport item","Kitchen & utensil","0","0.559322033898305","0.478260869565217","0.545454545454545","2.872","73","11","3","31","1","afterCP","1","servingspoon01.jpg"
"24","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.566666666666667","0.5","0.461538461538462","2.0708","74","13","3","32","1","afterCP","1","ethernetcable02.jpg"
"24","m5","2","Electronic device & accessory","Kitchen & utensil","0","0.557377049180328","0.48","0.5","1.6105","75","12","3","34","1","afterCP","1","peeler01.jpg"
"24","m5","3","Electronic device & accessory","Kitchen & utensil","0","0.548387096774194","0.461538461538462","0.461538461538462","1.9789","76","13","3","35","1","afterCP","1","corkscrew03a.jpg"
"24","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.555555555555556","0.481481481481481","0.5","0.93","77","14","3","36","1","afterCP","1","vhstape.jpg"
"24","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.5625","0.5","0.5","0.9771","78","14","3","37","1","afterCP","1","hourglass.jpg"
"24","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.569230769230769","0.517241379310345","0.533333333333333","1.655","79","15","3","38","1","afterCP","1","rollingpin01a.jpg"
"24","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.575757575757576","0.533333333333333","0.5625","1.4271","80","16","3","39","1","afterCP","1","oven.jpg"
"24","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.582089552238806","0.548387096774194","0.588235294117647","1.5015","81","17","3","40","1","afterCP","1","dishrack.jpg"
"24","m2","3","Electronic device & accessory","Electronic device & accessory","1","0.588235294117647","0.5625","0.533333333333333","2.2992","82","15","3","42","1","beforeCP","1","cellphone.jpg"
"24","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.594202898550725","0.575757575757576","0.5625","1.4834","83","16","3","43","1","beforeCP","1","ipad02.jpg"
"24","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.6","0.588235294117647","0.588235294117647","1.2897","84","17","3","44","1","beforeCP","1","djmixer02.jpg"
"24","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.605633802816901","0.6","0.611111111111111","1.4796","85","18","3","45","1","beforeCP","1","jar02.jpg"
"24","m2","2","Outdoor activity & sport item","Electronic device & accessory","0","0.597222222222222","0.583333333333333","0.555555555555556","1.1424","86","18","3","48","1","beforeCP","1","electricoutlet.jpg"
"24","m2","1","Outdoor activity & sport item","Kitchen & utensil","0","0.589041095890411","0","0","1.1561","87","1","4","2","0","afterCP","1","cork02.jpg"
"24","m2","4","Kitchen & utensil","Kitchen & utensil","1","0.594594594594595","0.5","0.5","1.9483","88","2","4","3","0","afterCP","1","bowl02a.jpg"
"24","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.6","0.666666666666667","0.666666666666667","1.6226","89","3","4","4","0","beforeCP","1","spoon01.jpg"
"24","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.605263157894737","0.75","0.75","1.1558","90","4","4","5","0","beforeCP","1","cookiecutter.jpg"
"24","m5","1","Kitchen & utensil","Hand labour tool & accessory","0","0.597402597402597","0.6","0","3.1549","91","1","4","6","0","beforeCP","1","knifesharpener.jpg"
"24","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.602564102564103","0.666666666666667","0.5","0.9531","92","2","4","7","0","beforeCP","1","pipewrench.jpg"
"24","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.607594936708861","0.714285714285714","0.8","2.1315","93","5","4","9","0","beforeCP","1","butterknife.jpg"
"24","m2","1","Electronic device & accessory","Kitchen & utensil","0","0.6","0.625","0.666666666666667","2.1253","94","6","4","11","0","beforeCP","1","pitcher02b.jpg"
"24","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.604938271604938","0.666666666666667","0.666666666666667","2.8843","95","3","4","12","0","beforeCP","1","leafrake.jpg"
"24","m5","3","Outdoor activity & sport item","Hand labour tool & accessory","0","0.597560975609756","0.6","0.5","2.2419","96","4","4","13","0","beforeCP","1","painttray.jpg"
"24","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.602409638554217","0.636363636363636","0.6","1.6443","97","5","4","14","0","beforeCP","1","hammer01.jpg"
"24","m5","4","Kitchen & utensil","Hand labour tool & accessory","0","0.595238095238095","0.583333333333333","0.5","1.8239","98","6","4","17","0","beforeCP","1","axe01.jpg"
"24","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.6","0.615384615384615","0.714285714285714","3.5423","99","7","4","19","0","beforeCP","1","spicerack.jpg"
"24","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.604651162790698","0.642857142857143","0.571428571428571","2.6102","100","7","4","20","0","beforeCP","1","ladder.jpg"
"24","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.609195402298851","0.666666666666667","0.625","1.8673","101","8","4","21","0","beforeCP","1","hoe.jpg"
"24","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.613636363636364","0.6875","0.666666666666667","1.4501","102","9","4","22","0","beforeCP","1","staplegun.jpg"
"24","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.617977528089888","0.705882352941176","0.7","2.1336","103","10","4","23","0","beforeCP","1","stubbywrench01a.jpg"
"24","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.622222222222222","0.722222222222222","0.75","1.7115","104","8","4","24","0","beforeCP","1","gravyboat.jpg"
"24","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.626373626373626","0.736842105263158","0.727272727272727","1.2281","105","11","4","25","1","beforeCP","1","tape02a.jpg"
"24","m2","1","Outdoor activity & sport item","Kitchen & utensil","0","0.619565217391304","0.7","0.666666666666667","2.0627","106","9","4","28","1","beforeCP","1","pastaspoon.jpg"
"24","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.623655913978495","0.714285714285714","0.75","3.192","107","12","4","29","1","beforeCP","1","wheelbarrow01.jpg"
"24","m2",NA,NA,"Kitchen & utensil","0","0.617021276595745","0.681818181818182","0.6",NA,"108","10","4","31","1","beforeCP","1","breadknife.jpg"
"24","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.621052631578947","0.695652173913043","0.636363636363636","1.0826","109","11","4","32","1","beforeCP","1","martiniglass01b.jpg"
"24","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.625","0.708333333333333","0.769230769230769","1.1816","110","13","4","33","1","beforeCP","1","setsquare.jpg"
"24","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.628865979381443","0.72","0.785714285714286","1.3357","111","14","4","34","1","beforeCP","1","pressurewasher.jpg"
"24","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.63265306122449","0.730769230769231","0.666666666666667","1.0958","112","12","4","35","1","beforeCP","1","saladspinner.jpg"
"24","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.636363636363636","0.740740740740741","0.692307692307692","1.7749","113","13","4","36","1","beforeCP","1","thermos.jpg"
"24","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.64","0.75","0.714285714285714","1.1848","114","14","4","37","1","beforeCP","1","gasburner.jpg"
"24","m2","4","Kitchen & utensil","Kitchen & utensil","1","0.643564356435644","0.758620689655172","0.733333333333333","1.9429","115","15","4","38","1","beforeCP","1","espressomachine.jpg"
"24","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.647058823529412","0.766666666666667","0.8","3.5531","116","15","4","39","1","beforeCP","1","metalbrush.jpg"
"24","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.650485436893204","0.774193548387097","0.8125","0.7304","117","16","4","40","1","beforeCP","1","drillbit03a.jpg"
"24","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.653846153846154","0.78125","0.75","1.2244","118","16","4","41","1","beforeCP","1","tray.jpg"
"24","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.657142857142857","0.787878787878788","0.764705882352941","2.25","119","17","4","43","1","beforeCP","1","muffintray01.jpg"
"24","m5","3","Kitchen & utensil","Hand labour tool & accessory","0","0.650943396226415","0.764705882352941","0.764705882352941","0.6792","120","17","4","45","1","beforeCP","1","jigsaw.jpg"
"24","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.654205607476635","0.771428571428571","0.777777777777778","1.304","121","18","4","46","1","beforeCP","1","sewingmachine01a.jpg"
"24","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.657407407407407","0.777777777777778","0.777777777777778","0.9841","122","18","4","47","1","beforeCP","1","potatomasher03b.jpg"
